field_key,otu_num,seq_abund,otu_ID,phylum,class,order,family,genus,species,primary_lifestyle,field_name,region,field_type,yr_since
1,otu_1,1043,352d386293a59777de3e3e6a91f58466,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_oxysporum,plant_pathogen,BBRP1,BM,restored,16
1,otu_2,1231,a78342f18e3db5624f3d0d77053d9b2b,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_exigua,soil_saprotroph,BBRP1,BM,restored,16
1,otu_3,68,dabfbac17ada76765b6deb5ab443b740,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Gibellulopsis,NA,plant_pathogen,BBRP1,BM,restored,16
1,otu_4,2346,bdee5c3cbce33c88a5e897081e7b68db,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,NA,BBRP1,BM,restored,16
1,otu_5,196,73514f6e23fa430c512721de0d7376a3,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,NA,NA,NA,BBRP1,BM,restored,16
1,otu_6,1247,c92d481c3f8ce88e480eb4d2a2379f8e,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,NA,NA,NA,BBRP1,BM,restored,16
1,otu_7,3507,204f1bd97debac4d9c567a07f3d10090,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,NA,plant_pathogen,BBRP1,BM,restored,16
1,otu_8,274,0ab6be0adca17efdd24e8e0072b2e128,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,NA,BBRP1,BM,restored,16
1,otu_10,542,caa87147e44034b05364d29010622d3b,Ascomycota,NA,NA,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_12,211,e29a43d99b862cf4722c10e6badd51e4,Ascomycota,Sordariomycetes,Sordariales,Sordariales_fam_Incertae_sedis,Staphylotrichum,unidentified,NA,BBRP1,BM,restored,16
1,otu_13,21,a94d34888e74b56ee124065d134572ec,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,Plectosphaerella_cucumerina,plant_pathogen,BBRP1,BM,restored,16
1,otu_14,155,981574c218453d6ac912669462c085d4,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,soil_saprotroph,BBRP1,BM,restored,16
1,otu_15,15,b05bb3925996551ecf2149132851679a,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,NA,NA,NA,BBRP1,BM,restored,16
1,otu_16,105,1cd14fd2c6d975f292a07ed14249b48d,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Nectria,Nectria_ramulariae,plant_pathogen,BBRP1,BM,restored,16
1,otu_17,83,30a216a38cb45be3863f43c5d04e2f7b,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,NA,NA,BBRP1,BM,restored,16
1,otu_18,795,2166186fb4bd4c395a3515872f995fce,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,NA,litter_saprotroph,BBRP1,BM,restored,16
1,otu_20,46,d5417a460c0601cf30aed8c9462c31b0,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Clonostachys,NA,wood_saprotroph,BBRP1,BM,restored,16
1,otu_22,314,3651972045124590a0b441270cf5082d,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,NA,animal_parasite,BBRP1,BM,restored,16
1,otu_23,378,5e5e52a6f5271a12ce9005e18fc0ef2f,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,NA,plant_pathogen,BBRP1,BM,restored,16
1,otu_24,502,cb94e20dc5dd58def7545ec015ebee21,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Leohumicola,Leohumicola_minima,NA,BBRP1,BM,restored,16
1,otu_26,127,b54b8f7a9222f490553525009d1795ef,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia_flanaganii,dung_saprotroph,BBRP1,BM,restored,16
1,otu_27,3,e7efb374637da4f092beabc26ea3e7bb,Basidiomycota,Tremellomycetes,Filobasidiales,Piskurozymaceae,Solicoccozyma,NA,soil_saprotroph,BBRP1,BM,restored,16
1,otu_29,268,8901a888ba18b34f7f909a3df5a73689,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Mariannaea,Mariannaea_punicea,wood_saprotroph,BBRP1,BM,restored,16
1,otu_30,158,0ae00f318a284c936b7942e95583b88f,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusicolla,Fusicolla_aquaeductuum,mycoparasite,BBRP1,BM,restored,16
1,otu_32,27,ff9a56f545c2a174486ac87e9361ac73,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,unidentified,unidentified,NA,BBRP1,BM,restored,16
1,otu_33,75,a4979fac1deb9d8548dbb6f6b0b67926,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,NA,plant_pathogen,BBRP1,BM,restored,16
1,otu_34,28,a5e15288fa39b9fb742e9da66d126ff0,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Apodus,Apodus_deciduus,dung_saprotroph,BBRP1,BM,restored,16
1,otu_35,9,f0542a31a5de4481acc77bbfa8a188dc,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium,NA,animal_parasite,BBRP1,BM,restored,16
1,otu_36,1918,7282e08d22cc5f100a9235c50cb9a0bb,Ascomycota,Eurotiomycetes,Onygenales,unidentified,unidentified,unidentified,NA,BBRP1,BM,restored,16
1,otu_37,298,a32489a643034c61994e4deecef54b02,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,soil_saprotroph,BBRP1,BM,restored,16
1,otu_39,203,312422176c332e8a55f3740c842a140f,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaeta,unidentified,wood_saprotroph,BBRP1,BM,restored,16
1,otu_40,36,2dc4006fec89337e676bbd957a811959,Ascomycota,NA,NA,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_41,32,a37f77c748473d8cdf08b7fd1e671ef0,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_minutissima,soil_saprotroph,BBRP1,BM,restored,16
1,otu_43,23,078f76d494fc1054a5f019c791759c7d,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_concentricum,plant_pathogen,BBRP1,BM,restored,16
1,otu_45,109,7acee3845097b4ecd7785914c1f95b1b,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,NA,NA,BBRP1,BM,restored,16
1,otu_46,17,fb22bafda8cce907a1749ad76b00db8e,Ascomycota,Dothideomycetes,Pleosporales,Melanommataceae,NA,NA,NA,BBRP1,BM,restored,16
1,otu_47,1437,96c259dac677cc0dc4355cc74f68dfcb,Ascomycota,Geoglossomycetes,Geoglossales,Geoglossaceae,Geoglossum,unidentified,soil_saprotroph,BBRP1,BM,restored,16
1,otu_48,852,5e3f4d1b6e99198f7bffa0c83bb91a97,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,unidentified,unidentified,NA,BBRP1,BM,restored,16
1,otu_50,116,66007a27535b5d20d2c41d8d7cd5142d,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,unidentified,NA,BBRP1,BM,restored,16
1,otu_52,964,b31a0ff287c5e55f3c66786570abfbc0,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_55,1037,dc9698883801567e2b414184f2735fbe,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrocybe,NA,soil_saprotroph,BBRP1,BM,restored,16
1,otu_57,119,120bf4639bb0696da0f93e6f26acf039,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,NA,BBRP1,BM,restored,16
1,otu_58,61,30a6633eabcd8e09e2859276eb7aa319,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,NA,plant_pathogen,BBRP1,BM,restored,16
1,otu_62,14,dff81bfdbc1a3c19f1e01c5ecbdaaa01,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,NA,NA,NA,BBRP1,BM,restored,16
1,otu_63,81,e62d4516c6665707bd0a7b63a89f9772,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,NA,NA,NA,BBRP1,BM,restored,16
1,otu_65,16,d7a9a110d2e745357d1f8284dc3a950b,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Gibberella,Gibberella_baccata,plant_pathogen,BBRP1,BM,restored,16
1,otu_68,256,26f048ff9327a6e384b34823b45c0ea9,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,NA,plant_pathogen,BBRP1,BM,restored,16
1,otu_69,264,29da1df2f3c133c76f4688baacd6032a,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_72,54,90267d6b05e649e1ff89ed7568607b8d,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,NA,NA,NA,BBRP1,BM,restored,16
1,otu_74,6,50fa360f2fb485e691935fa48b7b4758,Basidiomycota,Agaricomycetes,Cantharellales,Cantharellales_fam_Incertae_sedis,Minimedusa,Minimedusa_polyspora,NA,BBRP1,BM,restored,16
1,otu_75,6,22e6d13782b7a217d59deb3f958cc249,Basidiomycota,Tremellomycetes,Filobasidiales,Piskurozymaceae,Solicoccozyma,Solicoccozyma_terricola,soil_saprotroph,BBRP1,BM,restored,16
1,otu_79,78,cdb8b2474b63d658d7cd2809784c4571,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,soil_saprotroph,BBRP1,BM,restored,16
1,otu_81,54,e255a7cac19c3236b25e183868983627,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_strigosellum,mycoparasite,BBRP1,BM,restored,16
1,otu_82,150,b983932be00433c7a86bf5c837950c98,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,Slopeiomyces,Slopeiomyces_cylindrosporus,root_endophyte,BBRP1,BM,restored,16
1,otu_85,127,a300bd5151dd017e3b983aa48ab4a72a,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_86,407,64190f323bd4b6d7dbdd8fb50eca6c66,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaetopsis,Pyrenochaetopsis_leptospora,NA,BBRP1,BM,restored,16
1,otu_87,35,e1336c9cf10473ab9421e6784c0f98b8,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,NA,plant_pathogen,BBRP1,BM,restored,16
1,otu_92,804,95235932e7a873093c89cf8e6ef33aa5,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,NA,dung_saprotroph,BBRP1,BM,restored,16
1,otu_96,61,da0b6d5a466e9803c1fb91ab10d1db90,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA,mycoparasite,BBRP1,BM,restored,16
1,otu_99,417,d3fc0da6c971a70faed84976bbfeb6c4,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Plenodomus,Plenodomus_biglobosus,plant_pathogen,BBRP1,BM,restored,16
1,otu_101,32,110d7b706987df23c37391bdf8246d0a,Ascomycota,Dothideomycetes,Pleosporales,Melanommataceae,unidentified,unidentified,NA,BBRP1,BM,restored,16
1,otu_104,9,0d52f22c0a35556b5fcd5f0f96590863,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,NA,NA,NA,BBRP1,BM,restored,16
1,otu_107,60,4bd6d18b694ea5a6ca7077e5f046fe44,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_109,4,ad9beb10b66b556f7755667c59a1855e,NA,NA,NA,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_110,80,3983e3b188565120adbe0ac3f1765c5c,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,NA,NA,NA,BBRP1,BM,restored,16
1,otu_112,36,fd2ae80f3011adfc59dedc39541572bd,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_114,117,a1bfffaf2a56ccc621fd89a0a01886a5,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,unidentified,soil_saprotroph,BBRP1,BM,restored,16
1,otu_115,57,b08663e98748dae850f69427fc1b286a,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_116,9,b3c1bd085d4e45cf6dc0eac4328013ed,Basidiomycota,Agaricomycetes,Geastrales,unidentified,unidentified,unidentified,NA,BBRP1,BM,restored,16
1,otu_117,12,ae6ef88c0bd8cf9cf7f1d4c9b2246b64,Ascomycota,Dothideomycetes,Pleosporales,Lindgomycetaceae,Clohesyomyces,Clohesyomyces_aquaticus,wood_saprotroph,BBRP1,BM,restored,16
1,otu_126,84,3cb393b181cd448e8304853b26610dea,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,NA,litter_saprotroph,BBRP1,BM,restored,16
1,otu_127,7,7ae5916e731159abcf4cd75e7ac61929,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,NA,NA,NA,BBRP1,BM,restored,16
1,otu_130,140,a525e6e3c03b12b0407c34abf3fede3c,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Subulicystidium,NA,wood_saprotroph,BBRP1,BM,restored,16
1,otu_132,152,b6e88c910e10aa6e96e9a29bcba04068,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Achroiostachys,Achroiostachys_betulicola,soil_saprotroph,BBRP1,BM,restored,16
1,otu_138,108,52bb88f7208e226b17959a83ccdcf7a6,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,NA,NA,NA,BBRP1,BM,restored,16
1,otu_139,242,02f56a79779ec14951461bd0fe9c7d6c,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_140,16,9073c4580cb677fee1ca7ae92a5d168d,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Striaticonidium,Striaticonidium_cinctum,soil_saprotroph,BBRP1,BM,restored,16
1,otu_142,3,dc7cb7d0f662c4894e06ef9ae5bc7cfd,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_144,3,2f1abd4e78c4d6c4d3d939b7c34599f1,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Pseudaleuria,unidentified,soil_saprotroph,BBRP1,BM,restored,16
1,otu_145,26,85c1563becd510311e2fdf8dc00fb850,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,NA,NA,NA,BBRP1,BM,restored,16
1,otu_148,64,dde6aac7d181034a5ddb0b181a490f4b,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,NA,BBRP1,BM,restored,16
1,otu_150,12,f78cd9c16b8fb52115d52532e47e447d,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,Sarocladium_strictum,NA,BBRP1,BM,restored,16
1,otu_151,720,0bf9cb2a0d863fb96edfa2e1982656b2,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,unidentified,litter_saprotroph,BBRP1,BM,restored,16
1,otu_153,68,bdd6ff065bff60ee4c48599aa77907b2,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_algeriense,plant_pathogen,BBRP1,BM,restored,16
1,otu_158,56,a5249b2aabb0f3939f7fd00cac5e9575,Ascomycota,Dothideomycetes,NA,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_159,37,ed7320f0547c9befc654d4d6250c99fd,Ascomycota,Sordariomycetes,Sordariomycetes_ord_Incertae_sedis,Sordariomycetes_fam_Incertae_sedis,Pleurophragmium,unidentified,NA,BBRP1,BM,restored,16
1,otu_165,70,277c674c6589cc44632294afe6ce6e20,Ascomycota,Eurotiomycetes,Onygenales,unidentified,unidentified,unidentified,NA,BBRP1,BM,restored,16
1,otu_167,9,23a486054c0af2f8984fd1a343a86be8,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,NA,NA,NA,BBRP1,BM,restored,16
1,otu_168,419,12da2a6675f47b6bb026356f85adea6e,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Albifimbria,Albifimbria_verrucaria,soil_saprotroph,BBRP1,BM,restored,16
1,otu_173,473,2961bab1be1f01a8546faef71dac0803,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_175,213,ab29f00f821e89c7c667c0738cad3f79,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,NA,BBRP1,BM,restored,16
1,otu_176,125,0e1cdce87aa0c1bde85bf8273071e66e,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Cistella,unidentified,NA,BBRP1,BM,restored,16
1,otu_177,5,33b39aea14acccbab8d9eea61298d0d2,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_179,85,de02a9999b331b821961e0f32d12d66a,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Rhizoctonia_fusispora,plant_pathogen,BBRP1,BM,restored,16
1,otu_181,193,f99f077425519d3538f8eef08a7e08c6,NA,NA,NA,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_183,4,35b284fe640e369b9561295735a528b8,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Triangularia,NA,NA,BBRP1,BM,restored,16
1,otu_184,612,ca9e63fbbdebb020a8f482a61ce6bcdb,NA,NA,NA,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_186,19,36c4eb404620c6e8e9653848abd5657f,Ascomycota,Sordariomycetes,Xylariales,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_187,20,35c4d54e19b96c32092a74dac39e89aa,Ascomycota,Eurotiomycetes,Onygenales,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_189,23,d68756cfc61e57cd293dbb795f8ac4e3,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora,NA,NA,BBRP1,BM,restored,16
1,otu_192,29,8a93c09f30504882617aacaedbbbb585,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_alpina,soil_saprotroph,BBRP1,BM,restored,16
1,otu_193,47,48ed63e2da0c0ef09588e7ddd686f1b3,Basidiomycota,Agaricomycetes,Sebacinales,unidentified,unidentified,unidentified,NA,BBRP1,BM,restored,16
1,otu_194,121,8a0407b65e4981960ea7e6f13c1efeee,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_195,17,6914e557e58a2ac09a7246c67e7b1eca,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,soil_saprotroph,BBRP1,BM,restored,16
1,otu_196,25,d2cb695ab3fd7d68a3ed8bc11b037a3f,NA,NA,NA,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_197,1410,26823f9b16882120c3a0cb555031d333,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,NA,NA,NA,BBRP1,BM,restored,16
1,otu_201,31,636e1e2a95fdcaf11f36bf1ba6224b55,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,Acremonium_polychromum,NA,BBRP1,BM,restored,16
1,otu_205,1967,8fdb47557ebe572195a103dce342a9ad,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Lachnum,Lachnum_pygmaeum,NA,BBRP1,BM,restored,16
1,otu_207,9,91bf37e83c98ff4b65bec06c9f923a99,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA,mycoparasite,BBRP1,BM,restored,16
1,otu_211,131,aeb346d102b6e99cb728586b80c2b696,Basidiomycota,NA,NA,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_215,144,d638f3f89bc0f4476c19bb3cfb18e6f9,Ascomycota,NA,NA,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_216,253,30cdcd93e94edd383e8e59170f5833d5,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,Clavaria_tenuipes,soil_saprotroph,BBRP1,BM,restored,16
1,otu_218,32,79373cf0e66365fe40b0bee83d4c2450,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA,NA,BBRP1,BM,restored,16
1,otu_220,54,2efa53ef92b077a302bc01e17023fcde,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_225,52,b067d06352aa45e5d86966b58da2ffdc,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,Rhizophlyctis_rosea,litter_saprotroph,BBRP1,BM,restored,16
1,otu_226,9,870a42e3efd315dccf6088c6459f2652,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Clathrosphaerina,Clathrosphaerina_zalewskii,litter_saprotroph,BBRP1,BM,restored,16
1,otu_227,73,82396bca6b5170ef7be71c68a70101a0,NA,NA,NA,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_229,118,3e94fb247a4458b619f1c30d83e3cdbb,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,unidentified,unidentified,NA,BBRP1,BM,restored,16
1,otu_230,75,9905a650d75fce654f84c303dfd84555,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Lachnum,NA,NA,BBRP1,BM,restored,16
1,otu_233,64,e430b885c68620d1828b310f9d5ee4cc,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_235,38,e212fc60fa08412ee9613ef9d9306335,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,NA,NA,NA,BBRP1,BM,restored,16
1,otu_238,56,6085e8a3c95b12e3672a2354d7338bbe,Ascomycota,Leotiomycetes,NA,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_239,14,4f70a6525e3d30b6b677a2a8f0883a28,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,NA,NA,BBRP1,BM,restored,16
1,otu_240,576,2fa8f95ff9ea4dacaee2dd020c4c1b56,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_245,4,6226a588c320867b123c12bd1683a6d7,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita,Serendipita_vermifera,root_endophyte,BBRP1,BM,restored,16
1,otu_247,695,f01c586267b9810d2295f0df5e54c366,Ascomycota,Dothideomycetes,NA,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_250,7,f035c8c4e4b6f5393a53a4f1df8d8ab8,Ascomycota,Eurotiomycetes,unidentified,unidentified,unidentified,unidentified,NA,BBRP1,BM,restored,16
1,otu_251,7,cb24f82a1f0bf7bc3dae216e2eaada9d,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_253,9,bd762900deb71cde6e1793d6ff71c99f,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,NA,BBRP1,BM,restored,16
1,otu_254,134,4a38715069f5b68b5f0ae68e2e82d9c7,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,Acremonium_fusidioides,NA,BBRP1,BM,restored,16
1,otu_255,969,1996bf6dffc0fec1f4793e11571dedcf,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Leohumicola,NA,NA,BBRP1,BM,restored,16
1,otu_256,44,ff67f4632ac0ce0671663823147d7f98,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_265,14,f5dac69104379932f4fc626889731ac1,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,unidentified,litter_saprotroph,BBRP1,BM,restored,16
1,otu_268,499,e4ab6d3e6fec35885255baebcb0e692c,Ascomycota,NA,NA,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_272,135,818e9f485282ed29f99257ed6509072e,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,NA,litter_saprotroph,BBRP1,BM,restored,16
1,otu_275,56,d51cfc82ac5dc765336c41e8321f73ee,NA,NA,NA,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_276,60,9e7bae08ec80c9ed86d6bb0135d142f5,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,soil_saprotroph,BBRP1,BM,restored,16
1,otu_281,45,6744b15fa90d4251210285e00e60742b,NA,NA,NA,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_286,30,9122a1cec831cb6206d5f6232772d9c9,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,NA,litter_saprotroph,BBRP1,BM,restored,16
1,otu_290,4,508b8adfe3ac4fb67bb211089a43dbe2,Ascomycota,Dothideomycetes,Pleosporales,Thyridariaceae,NA,NA,NA,BBRP1,BM,restored,16
1,otu_297,12,eeaa6c238764bf232387cedc3bea6b83,Ascomycota,Dothideomycetes,NA,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_301,598,bcfdd1cafc53b8d026bf39a05cfb960c,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,NA,BBRP1,BM,restored,16
1,otu_304,7,735c3e21426931c7f8767b95d7c2462e,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Rhizoctonia_fusispora,plant_pathogen,BBRP1,BM,restored,16
1,otu_307,3,6fa59e3ac6001190aba8c6008596d5f0,Ascomycota,NA,NA,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_308,82,fa835c2fa0d6b938bec3e877a121b2ad,Ascomycota,Eurotiomycetes,unidentified,unidentified,unidentified,unidentified,NA,BBRP1,BM,restored,16
1,otu_310,7,501df9c42e0fe750bb901af10d7e0139,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,BBRP1,BM,restored,16
1,otu_316,3,85b436a0994c0e2a786bb071d052b6ef,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,Acremonium_persicinum,NA,BBRP1,BM,restored,16
1,otu_318,7,8ee37f8023c76d5705b82617a94f7b25,Ascomycota,Dothideomycetes,Tubeufiales,unidentified,unidentified,unidentified,NA,BBRP1,BM,restored,16
1,otu_321,30,2a65197ff80483d08d28da14d9691d09,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,Laetinaevia,unidentified,NA,BBRP1,BM,restored,16
1,otu_324,7,d6fb5f4ad7089a686f63d7b352e7995f,Ascomycota,Sordariomycetes,Myrmecridiales,unidentified,unidentified,unidentified,NA,BBRP1,BM,restored,16
