#OTU ID	taxonomy	Confidence
63dbc53a365a560d768c5299ed75933c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilus	0.996668823
ffeae535b77f8c3066fb2d12647c650f	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Platygloeales;f__Eocronartiaceae;g__Eocronartium;s__unidentified	0.999341628
275d68b17471b773c651ca1d95bc4333	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.995084764
4f5c123af8acfe8daf6b2569fc9468dc	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinellus	0.991199147
10318ef1fe63d831d20a4c9d38486fc0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__unidentified;g__unidentified;s__unidentified	0.964292013
6ee36486eaa0727bc65e7828a0f160fb	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	0.999999963
cc0570e6fb94ae7d90fd5b777f20b086	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Articulospora;s__Articulospora_proliferata	0.948337409
abd7944b06187e26c3f8881795d3daa0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariales_fam_Incertae_sedis;g__Oliveonia	0.949160589
dedba8746a7ef54743910d224735df6c	k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytridiaceae;g__Phlyctochytrium;s__Phlyctochytrium_africanum	0.999999973
46e66af25acffff91245ec76861f758a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Dictyosporiaceae;g__Pseudocoleophoma	0.999111182
b3dbb3601d25fea4d024fc111c1a5534	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pluteaceae;g__Pluteus;s__Pluteus_liliputianus	0.999819953
52ab18a468650f57048c109ccfbdeb13	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__Gaeumannomyces	0.999928758
83d7bb64247be60c052e2fd0ddffb11c	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	0.979733903
d5a4f2b981ff222c08f3727835ff7397	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Podospora	0.999971676
0717c21579c38b7915660b5fb5eeab2f	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	0.983495187
4f1c3b57d3bcc6c230f633d19a6b59b4	k__Fungi;p__Ascomycota	0.963659338
112548b150fd17377a680a4d726ee242	k__Viridiplantae;p__Anthophyta;c__Monocotyledonae;o__Commelinales;f__Pontederiaceae;g__Pontederia;s__unidentified	0.97630375
71535a35302c81b0eb69d8ef95aac4d0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum	0.999986417
285bdaef5336b2670deed466102aeb83	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Zopfiella;s__unidentified	0.946400067
fa4336dc170fe670950c6b841ef3fb2f	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phialophora;s__Phialophora_livistonae	0.999999993
0791f1517fa6851b779818bcad7decf4	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Paracremonium	0.990379918
7cb4c37c33711073da4f6213c8edc11d	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.99320228
42de35fc01340de3fc541b05178fee2e	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales	0.999990972
5d8153a55d5b3e6ea431f076132fb3fe	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia;s__Periconia_pseudodigitata	0.998925538
ef9c8cc2767fa92060ccb7ca9cea54d5	Unassigned	0.692336629
411c18da323d1167f5e4b9ae2a38805a	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__unidentified	0.958061657
798865536b370f2ac8712da7e60b4f92	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.998094943
7b105146770ccfafe5764ae39c3602b3	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta;s__unidentified	0.984701864
46f406bc1603de6e4bd8eda86afb30e8	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.943502193
02665d1bf154723012177754276bf62f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__unidentified;g__unidentified;s__unidentified	0.999999296
18bc4fe00d6cd2c7db87cf0aaa2d6de1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta;s__Coniochaeta_decumbens	0.962603686
13a48b7f2608da88254927907fdab723	k__Fungi;p__Ascomycota	0.987040848
13e5c9b7bf701be7f1100875845f130e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Marasmiaceae;g__Marasmius;s__Marasmius_leucorotalis	0.970864819
c88cc5d7b8de12de8b132bc47358f869	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Niessliaceae;g__Eucasphaeria;s__unidentified	0.969682286
67a4cb7e0e8c774f9d23a2c9ff5a8ca9	k__Fungi	0.963108798
887e6063222a43c74bf3e3461477d132	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metacordyceps;s__Metacordyceps_chlamydosporia	0.992875928
e9db17ac3c178a3a0fa106bb7f8f292e	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales	0.999995756
47d5a3643c1d00618978b84094090d6e	k__Fungi;p__Ascomycota;c__Dothideomycetes	0.95427839
9e63c970d181de47dd64486b68306607	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.999986038
82c91df8a434cbc1e6c58ff923cd2b86	k__Fungi;p__Glomeromycota	0.983712848
89e833971e7d1a947c9cee0e27bf399e	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema	0.982565829
542be0f2164cb740069c2536f05b2bde	k__Fungi;p__Ascomycota	0.983404278
308b16dabb79c99aba0dba7dfeeca436	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae	0.999999735
437f0dbab19f6bfe95601749cf46f071	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_victoriae	0.996061152
31859d7c88820a2c7b9bc514a78ff832	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavaria;s__unidentified	0.996811384
1c2ae98bc39c0b839c5edf4966370768	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavulinopsis	0.996038886
2ab17bdc802a8bb1f2c8e4fc5ec7d1bf	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Branch06;f__unidentified;g__unidentified;s__unidentified	0.99999973
2317780c2b78f13c3afa87a4f0f3cecb	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae	0.999999849
6d945d1252c952a37469e27673b3ea8d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotrys;s__Stachybotrys_limonispora	0.998496977
db018829569013f9bdcec29f204e8bc1	k__Fungi;p__Ascomycota	0.982078298
f72980e1021c10b7beaa31cb01f842fb	k__Fungi;p__Ascomycota	0.999832534
0d14d8e2ecc7b9317d43b9c854fa7899	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.957037821
9b8b6b9030a421588b545b5fe4a9e8fa	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.948399332
d14de34c253a934b6264d01641f6c425	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae	0.999990485
e8dd7e0adb10ac6f0ce358b3f646f909	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces;s__Spizellomyces_acuminatus	0.999983813
ba6d4589f7b2788f4e5c7638f27cdbeb	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula	0.999967134
3d803395106c2c46e8e7962bd1276221	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Apiotrichum;s__Apiotrichum_dulcitum	0.945379825
a198adf26426d5db99675962ffeea370	Unassigned	0.332595995
d3b6d627f63463264786cf9afff3f480	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraphaeosphaeria;s__Paraphaeosphaeria_michotii	0.977314116
f7b522dbda481d308dab4f7fa6190882	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__unidentified	0.947929803
4925d1c4755a532a81f1b7c1a7503d28	k__Fungi	0.961093617
5993ff3ad07c8dc36a85641f3fa10b6d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Tremellodendropsidales;f__unidentified;g__unidentified;s__unidentified	0.999164357
c8b5e59dbfc6064763abd2e61b9942e6	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Chrysosporium;s__Chrysosporium_pseudomerdarium	0.998804537
6fd0f9d6e86c434fa707fa329469f2e1	k__Fungi;p__Ascomycota;c__Dothideomycetes	0.972131068
bfeb6c34b52670d8362a8e9cb56db84c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella;s__Psathyrella_complutensis	0.997064895
fcf701bec0b37d26eaca01060609c805	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Pseudopithomyces	0.999641751
0f1ccab15487b71a56c0770752d0c4ed	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Paracylindrocarpon;s__Paracylindrocarpon_aloicola	0.999952937
808d9516e8938429c844d52119920b0f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Pellidiscus;s__Pellidiscus_pallidus	0.999999383
fdc29ebf63c63d249443f86118c975ea	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glomus_compressum	0.944085924
e9f0fb57b49136af69ba0490512d3cb8	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.99967204
754997e89cf9a26ca448c8c6a2454622	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Calloria;s__Calloria_urticae	0.998324681
b67f6e442596dd86f3526a07d3df235b	k__Fungi;p__Ascomycota	0.970176521
f36eb805dd976f67e7f0be8be8cf37c2	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__unidentified	0.972167699
9255c873e12b840ca3258df3186ebbe6	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales	0.992458384
07c4d2c0b2fc55b807e1493522e527a7	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Trichopezizella;s__unidentified	0.999939675
6e30e9f54f7f082bb0a373912ba16aa7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales	0.982142887
0e060ba5eeaaf0b9bfea4ab1329999f6	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Neopseudolachnella	0.997646787
3db4681d92f9eca4e38c699731e87840	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.999854674
94ea04f778397ea8eb6ec22c459bb288	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.999985404
7319631eb1a83cd9ecb6ada20085cf75	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Sarocladium;s__Sarocladium_kiliense	0.999379074
175f0b60c6ccadec598b02c10a301e31	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Leptospora;s__unidentified	0.997497222
8945c9440dcf0fa95d2f76de163154ce	Unassigned	0.1192131
00df8db8b7a1403e491825bb2f682c45	k__Fungi;p__Ascomycota	0.988641948
6c6426d73b5ba71d61b5888011e28836	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.967672127
920f3476aa46735ffa8a6acc119583ba	Unassigned	0.693962455
4705ac45ad7be5f104895efc8297f66c	k__Fungi	0.991226142
12f4051e3cef629ff77905071c81ba2f	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	0.994041252
9a28aca6f162f3da3739733da700e06e	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Microscypha;s__unidentified	0.957994618
1ff638165ef038473013120797ed50db	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales	0.999997857
79f15d40c4736178f197be87fc781bb7	k__Fungi;p__Ascomycota	0.946533107
a827e9b68c865f70d4a544da33a6d428	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__unidentified	0.999697754
54c46b4b1fdd2a9f7e7759ef47d230fd	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Minimelanolocus	0.999956747
e6bc03d11ae604c81a8a2be999dea086	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Keissleriella;s__Keissleriella_quadriseptata	0.990499642
7083dbec97b180402fc5b6bc1e340448	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.999623696
8ff4eb184997b870ae05c4af605c4ecc	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.999954256
4dd324c522b6a2f379687f1aef6c9fc8	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.958650881
8444e01a6334fe8a0ea5668eaf1d11ce	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae	0.998752223
f89a89ffded04eff7fb0f78ce00fae49	Unassigned	0.087114743
9da4a4d6e892fb5b9cbbf90959bcc1af	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Hodophilus	0.999121082
b4d1093abe1be5a7ba88f89b233e99eb	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__unidentified	0.995686921
dbb4ba8079ccbfb1719ed8e230932773	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales	0.999998325
ed4d9641030902bd0059ea0846248ba2	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium	0.955040691
37b9a3ebf34ecd37958125acc5a4678d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Didymocyrtis;s__Didymocyrtis_cladoniicola	0.999111142
47d53504216adbd6ec7a6f902bd11726	k__Fungi;p__Mucoromycota	1
7fbb7596cce71e269daa2b645cdeabf1	Unassigned	0.10093292
8f15c194216d0f4bfb9b96bc7407021e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis;s__Coprinopsis_urticicola	0.999137188
1415add6a4a96f96d3782120871c4835	k__Fungi;p__Ascomycota;c__Geoglossomycetes;o__Geoglossales;f__Geoglossaceae;g__Geoglossum;s__unidentified	0.990267398
d28c900aca008fa0825e6c6ab6f1b45a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Macrophomina	0.997909843
b3cb3bcb285addf8dea96bfb7c0f18c6	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella	0.999785278
48c167ab518f8d1ed09c64c20f8c1921	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__unidentified;g__unidentified;s__unidentified	0.970226337
012f61028e82933679c70bb3fc07722a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae	0.999999742
cbf2272c82271653308ae03e19849152	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilus;s__Clitopilus_scyphoides	0.978151126
22d13fe62974318171e4d5be2dec2749	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__unidentified;s__unidentified	0.995538097
4b87db2395a1f8459f1397d3f400b067	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	0.973296815
108ed74a11d80ea2ed9035ff684fb46c	Unassigned	0.068701897
26e627da1e8051434cb7a18fd7857d17	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Mycena	0.991990997
502b3ab94f276bf8d4b3a21bca1a8d7e	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__unidentified;g__unidentified;s__unidentified	0.999898041
55ea4634dfdff3f984174fb64c3cd07e	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__unidentified	0.999999996
f4d816aed8c6815ae1508360667677b0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.965376432
732f3e0d5b9c76050483f886a82e3d23	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.943443391
8ca651d5859d935736e8e90b8010ea27	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Boliniales;f__Boliniales_fam_Incertae_sedis;g__unidentified;s__unidentified	0.999999309
f8c705491bd6c818c90c423fa1083370	k__Fungi;p__Ascomycota;c__Leotiomycetes	0.997340265
1ead7ba02b25699f469a554215e6343a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.999460835
c86b87ee2646bdbc29261a04b111cdc4	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_antarctica	0.999993285
0ee7faa46f879d1d49230c509fdeeda9	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	0.953668888
b406cb529952d7d762ade600b011f3b2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Waitea;s__Waitea_circinata	0.999998016
7ed8b3be98775d4e16bef81bab9535ad	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.999840981
1556b4ef58f1633c73f458cd98864a90	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae	0.998767834
fe7908f49dd10b475e1cdc05483643d1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_pilosa	0.998592062
c1ccd6dbff1f1b5d988e3f2b1783684d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pteridiospora;s__unidentified	0.99999685
02582b36e6d6b53b9b515d5b7bef0066	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;s__Paraphoma_chlamydocopiosa	0.941647938
9c9dfe90d249f1190c00ecf2a16d4d85	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Powellomycetaceae;g__unidentified;s__unidentified	0.999958865
11566a07529e0ad278dcc5b8ed55f1c3	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Chordomyces;s__Chordomyces_antarcticus	0.999777325
8ac603e433a60033f5caeae11026222b	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae	0.994512099
d2f626e3ee48a0057828a85ed1b8db69	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Dactylaria;s__Dactylaria_dimorphospora	0.999999982
e5bce7384d1698ab5f7c4e702a6d2acb	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Cladorrhinum;s__Cladorrhinum_phialophoroides	0.999971005
a719e64699e19eff85929e10dbf71cc0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Tubeufiaceae;g__unidentified;s__unidentified	0.999589948
c83b636a7bfb97818cfc7e149d81a025	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavaria;s__unidentified	0.995032867
15133667a123b628df21b8fcb446f19c	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae	0.999813234
9f516a38b94c735f8b0153602cfe78f7	Unassigned	0.517565193
af4deb7d356cc9cc65d717fda6f53935	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae	0.966705091
5d50ae4a3f2d6d22d5b2db3a6ffb890f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.989477222
a81eef486af9438ef4e99d7c84c2ea6b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae	0.985420387
3e5fd298abc9fac9a7dda5b8a9176cdc	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia	0.992077821
ee218b851725aa71fbb6045c13e66e97	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma	0.999999652
052aedfcd87142aa11ac6d167afec1fb	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae	0.999187832
b37ba288dfbe139bc08698b93011805d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae	0.999995474
e0eb3b6b9860dbb1f3edc2231b22577d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.991269939
eb7801f3543f3c8f33dc19d78001c902	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavaria;s__Clavaria_californica	0.999999992
46f1cf4352dab5356d23d8a76522adf0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.977539918
fa403a40a61f5ea332390c21c4878ef6	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__unidentified;g__unidentified;s__unidentified	0.976715563
7921f5f31166b891bd3df42cfbca31fb	k__Fungi	0.987173603
3bd5cbf519e5913cf5ea5012995e5c4c	Unassigned	0.205902191
ecb2484d6d66355a4b4f6918c018618d	k__Fungi;p__Ascomycota;c__Xylonomycetes;o__GS34;f__unidentified;g__unidentified;s__unidentified	0.999859473
d64edcca0aad2dd0f4fbf1efae38035b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma	0.999945745
e9dac1f76502892f90f21bd82295e404	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__unidentified	0.957421277
26d970ea2506698ca6e759d98c93b655	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Leohumicola	0.999249671
a0ac863ab62ffc82eeb18080d3fdbcc8	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.999424033
a1044f6ed83fc4fb6d79b9dcd2059de1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilus;s__unidentified	0.98353299
f901dc5336a9172c2dd49f0621099718	k__Fungi	0.988511956
9de06f34ee7cffddeb637654215a4cec	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavaria;s__Clavaria_rosea	0.998858646
9549b04612ff522eef33252699e028d1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraphaeosphaeria	0.965086104
e8ab8ff902c5030d6bce5143379e08cb	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Pyrenophora;s__Pyrenophora_tritici-repentis	0.987800347
5ed3fc8b3fcafeac776111b2c5ac6c2a	k__Fungi	0.970690809
39ee9776055794046b6bec0862e24a36	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chloridium;s__unidentified	0.992638544
467739c6997fff1f94f4c8c442168203	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__unidentified;g__unidentified;s__unidentified	0.972391732
ed213b5f917de2444602c804f8e656e6	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Waitea;s__Waitea_circinata	0.999997435
42b0de1cf642c323f640dcbeecc6422d	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.956400615
18c5b159b7ffc4282398e2bf467c5b67	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Dichotomopilus	0.999967071
97d6c580418564413ffa6cf73b9af769	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metarhizium;s__Metarhizium_marquandii	0.999776126
04c93e3f9a70d9560cd089401d039c7a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae	0.983682881
bf2ac752b6faf98282aa9e2a4613b3a8	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Podospora;s__Podospora_pyriformis	0.999428621
92f5790481fce976ec99c7cde109993b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.999950373
a90ef4be3560de8cbfe217d7b9a63675	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae	0.963679567
df021d15c7eac0ad71306d773581d867	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_paraensis	0.964132593
e0216f618d0adf65d90642d4a7a9923e	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.994529276
eddbd331283fc929e67aeccd22151e71	k__Fungi;p__Ascomycota	0.959644836
0865a75f20e85bb1cab5db19a85af704	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.999345029
2d7ec5e40ee5d59620e73aa601e9cf99	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Acidomelania;s__Acidomelania_panicicola	0.999630535
40c76782e9525cc5e454ba8800d20bb8	k__Fungi;p__Ascomycota	0.985550446
