	18S_TGP_1_1	18S_TGP_1_10	18S_TGP_1_2	18S_TGP_1_4	18S_TGP_1_5	18S_TGP_1_6	18S_TGP_1_7	18S_TGP_1_8	18S_TGP_1_9	18S_TGP_10_1	18S_TGP_10_10	18S_TGP_10_2	18S_TGP_10_3	18S_TGP_10_4	18S_TGP_10_5	18S_TGP_10_6	18S_TGP_10_7	18S_TGP_10_8	18S_TGP_10_9	18S_TGP_11_1	18S_TGP_11_10	18S_TGP_11_2	18S_TGP_11_3	18S_TGP_11_4	18S_TGP_11_5	18S_TGP_11_6	18S_TGP_11_7	18S_TGP_11_8	18S_TGP_11_9	18S_TGP_12_1	18S_TGP_12_10	18S_TGP_12_2	18S_TGP_12_3	18S_TGP_12_4	18S_TGP_12_5	18S_TGP_12_6	18S_TGP_12_7	18S_TGP_12_8	18S_TGP_12_9	18S_TGP_13_1	18S_TGP_13_10	18S_TGP_13_2	18S_TGP_13_3	18S_TGP_13_4	18S_TGP_13_5	18S_TGP_13_6	18S_TGP_13_7	18S_TGP_13_8	18S_TGP_13_9	18S_TGP_14_1	18S_TGP_14_2	18S_TGP_14_3	18S_TGP_14_4	18S_TGP_14_5	18S_TGP_14_6	18S_TGP_14_7	18S_TGP_14_8	18S_TGP_14_9	18S_TGP_15_1	18S_TGP_15_10	18S_TGP_15_2	18S_TGP_15_3	18S_TGP_15_4	18S_TGP_15_5	18S_TGP_15_6	18S_TGP_15_7	18S_TGP_15_8	18S_TGP_15_9	18S_TGP_16_1	18S_TGP_16_10	18S_TGP_16_2	18S_TGP_16_3	18S_TGP_16_4	18S_TGP_16_5	18S_TGP_16_6	18S_TGP_16_7	18S_TGP_16_8	18S_TGP_16_9	18S_TGP_17_1	18S_TGP_17_10	18S_TGP_17_2	18S_TGP_17_3	18S_TGP_17_4	18S_TGP_17_5	18S_TGP_17_6	18S_TGP_17_7	18S_TGP_17_8	18S_TGP_17_9	18S_TGP_18_1	18S_TGP_18_10	18S_TGP_18_2	18S_TGP_18_3	18S_TGP_18_4	18S_TGP_18_5	18S_TGP_18_6	18S_TGP_18_7	18S_TGP_18_8	18S_TGP_18_9	18S_TGP_19_1	18S_TGP_19_10	18S_TGP_19_2	18S_TGP_19_3	18S_TGP_19_4	18S_TGP_19_5	18S_TGP_19_6	18S_TGP_19_7	18S_TGP_19_8	18S_TGP_19_9	18S_TGP_2_1	18S_TGP_2_10	18S_TGP_2_2	18S_TGP_2_3	18S_TGP_2_4	18S_TGP_2_5	18S_TGP_2_6	18S_TGP_2_7	18S_TGP_2_8	18S_TGP_2_9	18S_TGP_20_1	18S_TGP_20_10	18S_TGP_20_2	18S_TGP_20_3	18S_TGP_20_4	18S_TGP_20_5	18S_TGP_20_6	18S_TGP_20_7	18S_TGP_20_8	18S_TGP_20_9	18S_TGP_21_1	18S_TGP_21_10	18S_TGP_21_2	18S_TGP_21_3	18S_TGP_21_4	18S_TGP_21_5	18S_TGP_21_7	18S_TGP_21_8	18S_TGP_21_9	18S_TGP_22_1	18S_TGP_22_10	18S_TGP_22_2	18S_TGP_22_3	18S_TGP_22_4	18S_TGP_22_5	18S_TGP_22_6	18S_TGP_22_7	18S_TGP_22_8	18S_TGP_22_9	18S_TGP_23_1	18S_TGP_23_10	18S_TGP_23_2	18S_TGP_23_3	18S_TGP_23_4	18S_TGP_23_5	18S_TGP_23_6	18S_TGP_23_7	18S_TGP_23_8	18S_TGP_23_9	18S_TGP_24_1	18S_TGP_24_10	18S_TGP_24_2	18S_TGP_24_3	18S_TGP_24_4	18S_TGP_24_5	18S_TGP_24_6	18S_TGP_24_7	18S_TGP_24_8	18S_TGP_24_9	18S_TGP_25_1	18S_TGP_25_10	18S_TGP_25_2	18S_TGP_25_3	18S_TGP_25_4	18S_TGP_25_5	18S_TGP_25_6	18S_TGP_25_7	18S_TGP_25_8	18S_TGP_25_9	18S_TGP_3_1	18S_TGP_3_10	18S_TGP_3_2	18S_TGP_3_3	18S_TGP_3_4	18S_TGP_3_5	18S_TGP_3_6	18S_TGP_3_7	18S_TGP_3_8	18S_TGP_3_9	18S_TGP_4_1	18S_TGP_4_10	18S_TGP_4_2	18S_TGP_4_3	18S_TGP_4_4	18S_TGP_4_5	18S_TGP_4_6	18S_TGP_4_7	18S_TGP_4_8	18S_TGP_4_9	18S_TGP_5_1	18S_TGP_5_10	18S_TGP_5_2	18S_TGP_5_3	18S_TGP_5_4	18S_TGP_5_5	18S_TGP_5_6	18S_TGP_5_7	18S_TGP_5_8	18S_TGP_5_9	18S_TGP_6_1	18S_TGP_6_10	18S_TGP_6_2	18S_TGP_6_3	18S_TGP_6_4	18S_TGP_6_5	18S_TGP_6_6	18S_TGP_6_7	18S_TGP_6_8	18S_TGP_6_9	18S_TGP_7_1	18S_TGP_7_10	18S_TGP_7_2	18S_TGP_7_3	18S_TGP_7_4	18S_TGP_7_5	18S_TGP_7_6	18S_TGP_7_7	18S_TGP_7_8	18S_TGP_7_9	18S_TGP_8_1	18S_TGP_8_10	18S_TGP_8_2	18S_TGP_8_3	18S_TGP_8_4	18S_TGP_8_5	18S_TGP_8_6	18S_TGP_8_7	18S_TGP_8_8	18S_TGP_8_9	18S_TGP_9_1	18S_TGP_9_10	18S_TGP_9_2	18S_TGP_9_3	18S_TGP_9_5	18S_TGP_9_6	18S_TGP_9_7	18S_TGP_9_8	18S_TGP_9_9	18S_TGP_Blank_1
18S_TGP_1_1	0.0	0.08820981362337177	0.10091823907325437	0.12002436588915509	0.1548103423514842	0.23571271703928773	0.09933789556661378	0.1428879991697401	0.15293286391767705	0.10272441469077849	0.20009138967320705	0.11271925006311641	0.13225300475297685	0.12678218112544198	0.12520634640038877	0.10926822130649352	0.12155386157916945	0.12224851154683668	0.1318163814495385	0.10396215775841591	0.10306707143220137	0.14661982548368596	0.10508577094350659	0.13193208939171713	0.12034875385521292	0.15243199812632038	0.1056448012335036	0.12049176582971027	0.10466783391322233	0.19566086435912974	0.12286683805063568	0.19347978047544415	0.14389186758699557	0.1504664850369485	0.12486982940174891	0.13610245605917756	0.26414658544192426	0.1567605616159593	0.15118993877401993	0.08232142353226736	0.13203649949400847	0.1228740781766591	0.1623473414391727	0.10624426479504422	0.12289020258639699	0.11155207829063346	0.21931753838023857	0.13096354122790524	0.10141316386893473	0.1210450412514514	0.1166411024493457	0.11398151612331107	0.15167915779389035	0.14576726688545583	0.14861286776068924	0.1340992188714391	0.1099000533340041	0.16582926566382725	0.15145005919377114	0.11859124488306207	0.1286741426284332	0.12389725045396166	0.15025981396794433	0.16436466842659178	0.14648773772265727	0.15345787494898747	0.12839195749008034	0.1091152728286824	0.1423397158865254	0.15350235796135578	0.15534427053834388	0.2182100711258629	0.15625455504429622	0.18874151526007268	0.17255392935963265	0.13240891603931843	0.15831555663298272	0.19105623040898417	0.14173634603720076	0.15577007572520285	0.1655903196222819	0.09969777490575302	0.0997506980840876	0.11366045465210498	0.11936370342428508	0.08986296879715402	0.13165903156356215	0.15038437889930847	0.09845637880897497	0.17228873348477264	0.147523762545449	0.11424322693975292	0.1080895987968856	0.10126284826071395	0.17651105337625841	0.1430579695893767	0.11977752532945718	0.15710052577882594	0.11332309361880992	0.13017081887215076	0.10895758542923514	0.15140003647987008	0.2676639903128134	0.18826954975331003	0.26045630920494967	0.42114454982763205	0.16434479462741491	0.3155178811647459	0.28952031492938685	0.1188414560547677	0.2623359040931556	0.12403225238746535	0.1906676967495968	0.24006607882587383	0.28460978752198063	0.16326899340317072	0.2872179295541303	0.1309284469396625	0.10767222547762802	0.25061864169118503	0.1280294459780466	0.11548355431330676	0.09174111888358712	0.07867738666552007	0.1285693309869878	0.13349916723181818	0.09795044088634322	0.1411359524105748	0.10698151765949199	0.09653896588759439	0.10882894368669034	0.1595271309310229	0.13862599818973087	0.11094661463778824	0.08314158366765201	0.24077896967422363	0.14578466605897997	0.13797164085740102	0.07281967031444174	0.10694697964303206	0.09365540138335006	0.09281336683861494	0.09656153876670015	0.10824191173470418	0.11629103863234345	0.10121713545099505	0.15511268239934542	0.10457071972910875	0.11669921296405397	0.10847031902237002	0.10619842649764248	0.13844185865648645	0.11835298293581302	0.1099642842850041	0.09276756587386284	0.09825590148508037	0.1303890238506003	0.1303491802706451	0.1444176620153148	0.1332295432455547	0.1860400832057087	0.20060187443595473	0.18482509404148242	0.13436363312353825	0.12323746166523519	0.16881348237103994	0.12854367457122057	0.10557852639896771	0.16184929408395202	0.08982038199683137	0.12734063335422194	0.11615389504282674	0.10979999944900606	0.13121405745192846	0.11463021272364837	0.1379402485560879	0.10934408423722315	0.15002184784313358	0.16994621344172972	0.23355788712608241	0.1792558205789029	0.1648659542139197	0.15293713741101322	0.14999289317270245	0.15692112187912477	0.17169321037391927	0.18774206630442897	0.11826063249201944	0.12230682471733333	0.1268195116068832	0.13225505624441303	0.1530708334938824	0.13465441479829018	0.1290245917698639	0.11936333668219082	0.11441164411138258	0.10390064760029817	0.1845283393272575	0.14744490515455652	0.1272472812735244	0.162098495966322	0.15900848166804796	0.134540466917351	0.16924792788546544	0.11892972870006864	0.14028850833819095	0.172545330140512	0.2243547727296561	0.1994465398489806	0.3132361161006186	0.2073779436902263	0.34366405844177383	0.22484709222221777	0.2622894786205527	0.23176323076931882	0.12216839315685549	0.18739817916487178	0.18086388333425546	0.1352513337656813	0.176962016626707	0.23570335194947536	0.191931748545131	0.2381810605559842	0.17384639160716825	0.2329672876361293	0.16216604455693617	0.2289231065415525	0.12414227252296467	0.13137836345165715	0.11765892969224107	0.1228287976617251	0.18271207112419263	0.11052521770509043	0.11051878706233315	0.1390807581087184	0.09268089142424929	0.12599431696153476	0.13910248979920198	0.1560022137047731	0.11376013814838737	0.11733976130849016	0.12070544597307517	0.11275347312994115	0.15034771437436112	0.1121330014212307	0.13640883551578586	0.22699647514463284
18S_TGP_1_10	0.08820981362337177	0.0	0.07757495006376683	0.12207865809411805	0.15694609890373623	0.20943048024939356	0.06899283547137301	0.1346128430926034	0.1589804334722712	0.14949005509776447	0.19452636895608633	0.12293995546065509	0.1386574192365369	0.165892308384299	0.16551385365246413	0.1269103741959639	0.16978013997406932	0.17707096333225003	0.12397596034043623	0.14717726895970962	0.15886047378565663	0.18120139125273432	0.1593497459808577	0.17618809569059438	0.13986596987510522	0.13019267048369548	0.14139124255586027	0.17741163907969196	0.16822229999284588	0.2176841180515779	0.15828198104432967	0.20778638666761218	0.1885388299091117	0.17986917924869406	0.17471233383754473	0.10295255538047288	0.269236755548776	0.19698122945503002	0.1819749688288852	0.13048147101571586	0.13354988684725574	0.14007544908123448	0.18763490214723552	0.13725854583871597	0.16514787719915586	0.12507844190080006	0.2195569663102966	0.1513808644817053	0.14075752005995254	0.13024289725005378	0.15456853782348556	0.13568874020934932	0.1818692541817819	0.16687353434989194	0.19984779371143838	0.15514043813880304	0.1329878290909046	0.16134887103136367	0.15090168718417626	0.1367239696151461	0.13554009675072573	0.13783275564375647	0.14266027502379514	0.14398688568757295	0.1420341841574874	0.14845434710870398	0.13204854712079164	0.12247721048450187	0.20250378949251635	0.20605886838433343	0.18604173135333463	0.23621593630165036	0.20964208125924483	0.22878962881417245	0.21261881292499654	0.16768280948035696	0.21492152886417074	0.2264646187398443	0.18753147053070335	0.16537138711346733	0.16766304370100862	0.1364780091548706	0.15484108754396167	0.1546479191255243	0.1817362452827297	0.11831470972051611	0.13913898025769866	0.13952217200390843	0.15279597909408676	0.2328340091544617	0.19191412614895914	0.1537206468326806	0.15922469699970893	0.17436615368753855	0.21555352415018497	0.1889386305327263	0.17240845118838147	0.1967473432569919	0.1455200628599286	0.16391376588649575	0.16377948510216075	0.16731412673343088	0.2604472954283693	0.21373755297946556	0.2742112647768753	0.42574177792659007	0.19587896180603145	0.3143650180744457	0.29063759470311	0.12539096425332838	0.254168725519269	0.17035291203000352	0.19863940454013782	0.22896969787000027	0.2915141324060373	0.15884634774905865	0.3120553832783248	0.1363960430910235	0.0864605221770223	0.2490058661138703	0.12571111725030137	0.11414273640845918	0.12036770851321794	0.09993103454630006	0.13483452339281182	0.15781699291882548	0.09636902434508135	0.17680285001585658	0.13524421783319043	0.12403359836034224	0.11503544951093396	0.21030462207029663	0.12929270188684308	0.10998554806752335	0.13256199865683774	0.24335429188857877	0.13827354798093608	0.1927138197989685	0.12431863416624367	0.15702064260198564	0.13721676340056474	0.15255561322126626	0.12548052171308868	0.15908980113125373	0.17961366887465552	0.14142706511496317	0.21199258993430875	0.15986250610979352	0.1784057367220502	0.15079963049252457	0.1687421621663204	0.1694613584491353	0.16907445020580233	0.17221987250586743	0.1414392174202072	0.13850481434443004	0.1902858853713073	0.1688824479379375	0.19812431146628437	0.16170244765249206	0.2417734270710372	0.2592907751159437	0.2259826372208298	0.18913082344798895	0.16938743478855464	0.2228415477203035	0.18199075871422749	0.1630907783751449	0.20938834773603876	0.1355406214082574	0.15857510284498819	0.15293087065309838	0.17616508460059044	0.18378616843619283	0.12139398988694365	0.15820598483095757	0.14442983739215984	0.16138223191090673	0.19850373567781748	0.2598757278226256	0.2068173705342592	0.21205059843624197	0.203655631641584	0.20349552401144153	0.20497334285458707	0.21501391122320945	0.2413825580480774	0.14148789166080478	0.14352718872952422	0.1321956590008321	0.14203032549221115	0.19003531366632515	0.1768288329578758	0.1531875472133594	0.14213105404955384	0.1469306426849338	0.13038488028216233	0.2305456774407848	0.1943699951811697	0.15356074228541688	0.20515159919527243	0.19663813003736064	0.16850049350474802	0.20815589051379413	0.15659787419926555	0.19993833414215176	0.22107599278992418	0.22738532915352871	0.23253552379128345	0.3121454065121297	0.21977648158456176	0.36732170328274183	0.25581673082890793	0.28909212750965374	0.25861926550233216	0.1437294005124423	0.18144177577778192	0.2348335740315243	0.1894537731013248	0.19288383359709774	0.2607380226382493	0.17417463343929912	0.24649222582361274	0.18398716748414395	0.21683849887319748	0.16495407015626584	0.23923456999596823	0.13842074436491839	0.143491694452111	0.16882782756552556	0.14568136198912318	0.19732464834864705	0.1667864720437296	0.09595936932612023	0.18119443884779168	0.1074414685435144	0.16055252070436649	0.14018242510736503	0.19612702168951154	0.16935195910996392	0.1558804749246988	0.12284390956245314	0.144685017007106	0.17597532329587112	0.13745875003755614	0.17643166471198835	0.23151012223549428
18S_TGP_1_2	0.10091823907325437	0.07757495006376683	0.0	0.14432013233730767	0.1182714328383624	0.16930885905077717	0.06329303453871095	0.1483001984248436	0.12938613236684543	0.140712525173702	0.22673362528747362	0.147224732930684	0.15410326770438582	0.15902980012342316	0.1517014006355713	0.15947622392731273	0.1719378047790897	0.15110512027662232	0.15826892141842797	0.14127166280754744	0.15334209650538938	0.16394702706700384	0.17798628070848177	0.16467169396346792	0.14335529332748242	0.12587948593202783	0.16650657267945365	0.1642089640524499	0.17125525151200577	0.20180064361875172	0.16438557525410888	0.17843476188947285	0.18545404600555226	0.14906265940971244	0.16426144989145153	0.1334543253473061	0.2432042224277411	0.18914084831655822	0.1837543765923613	0.11646114288180626	0.11543871338366368	0.16043037972937155	0.1676916359923995	0.13134575979259855	0.17950024883278054	0.14772127734118856	0.1802230536252092	0.13626911433194605	0.15831231536151663	0.1036806851529794	0.15685393363707725	0.14529831221107153	0.15197074310733605	0.1336052499840753	0.1803342091279529	0.13262125983723536	0.10462862839221522	0.13325268056242467	0.17643838583625848	0.1561362819147238	0.16245005081454506	0.14492111508530392	0.16973178582778292	0.14800858794650493	0.1720549757410904	0.1670056775245391	0.15885178899155633	0.16060358285027632	0.20055370511925733	0.20303305870606375	0.155473023323096	0.2126961473257792	0.20716765157306863	0.19464172396701176	0.21691785739331773	0.1689403175584728	0.20583521135771746	0.1862433359753643	0.18524946101764495	0.14885159667752307	0.1484277181470448	0.1370337504129565	0.17156058903175705	0.1305573977082465	0.1591495621923224	0.1193908603984403	0.1190783150794692	0.10572576927518526	0.1464900324667242	0.21144313301143067	0.16801337668673652	0.15251562212945521	0.15770955613791787	0.16033625094401913	0.18002117252098218	0.17656193412958499	0.1614254019754608	0.17588520991707182	0.14664637031021177	0.14369423607997697	0.1562673808250205	0.1285152719615827	0.23743139310025024	0.1856416020588728	0.24575258983696652	0.3941697896362026	0.16179145645043025	0.28641424860481607	0.2637749466138005	0.11200060382971327	0.22264065735481933	0.15262583777289132	0.17477943445531907	0.20339851733593328	0.2611198154771862	0.14048689029303654	0.28186783544360183	0.11300040054388637	0.07780577779907782	0.21750920039419952	0.15392884278543845	0.1289683826552402	0.11364679146411388	0.09912340068937625	0.12053588952111009	0.16839112353873506	0.09092481551563575	0.17915585799898293	0.15436987795636714	0.13705560759305352	0.11085452222116417	0.19485525599739337	0.13458348040081713	0.11554443010729804	0.12197952455789304	0.21375437041824208	0.12178455613002435	0.19581906716014152	0.11795556331075432	0.15465518720033253	0.15880721465018952	0.13242810678084696	0.11740738973754823	0.16399420520780408	0.16537205477265396	0.11374980832322173	0.18981275999876826	0.16348307937038953	0.15778045699691	0.13602769034090553	0.17029273769426662	0.1669111152715649	0.1526849914485646	0.14531885994884394	0.11846332434910757	0.13998890833840094	0.1863165917445712	0.1671724072734523	0.20187436309617895	0.15871675071794544	0.24456005464384073	0.25408258777928244	0.21483093367353073	0.1889158499698833	0.1657784660294143	0.22862022585800496	0.1777950569998999	0.15196817006067537	0.1877321366070243	0.13705972651379056	0.1479121388285685	0.1388565174775035	0.1673776366860692	0.1590996348935435	0.14092453872959854	0.18201855955981372	0.1411584350462625	0.15842004493284764	0.19607065059360912	0.26094187527451396	0.20225037686609526	0.20980147735996804	0.20007230854363536	0.19790724903237963	0.207479735051486	0.2138094255450027	0.24674062580528977	0.16026008745919465	0.1419755349654926	0.1516766870441288	0.16198689290424323	0.18106913521524173	0.17122657183899576	0.1577635420157713	0.1679425137977546	0.1586264761329084	0.15160351347639314	0.21750781054430052	0.17785202091355604	0.15011888147430694	0.1980644460268826	0.192036685643501	0.16618563190582142	0.19705508637014335	0.13910822928812078	0.1830200885339252	0.20821710232466523	0.19810930946024746	0.22788156405560483	0.2866741564276193	0.19465005616313324	0.33116474868468476	0.22251532090216974	0.2562198321659652	0.2219377516047063	0.10493182906813288	0.15320741388673073	0.23710350273507655	0.18210491682930796	0.18869073599943614	0.26200836595447946	0.1393631843565526	0.2332060348880971	0.18404328260978084	0.18563442889615173	0.15131689712912788	0.211284405045812	0.16154355853785524	0.16868536208314042	0.18512900584372874	0.16733924034683803	0.18805855228930046	0.15972570333313352	0.11613802647259046	0.1581783833372714	0.121934416048816	0.1660842239484964	0.16773180490862985	0.19894914012437545	0.16600949595183892	0.17242238872379892	0.14445415000337514	0.16187608813624266	0.17347676894081382	0.14518452742175136	0.19559012719344476	0.20543624380548872
18S_TGP_1_4	0.12002436588915509	0.12207865809411805	0.14432013233730767	0.0	0.2079459814259362	0.25033015017053895	0.15810026405319372	0.1296553868365388	0.16210134471048865	0.13075012754483495	0.19385324418389788	0.0990937947785867	0.06822813603266008	0.1060482334236897	0.16591737443725502	0.11077173726013725	0.1251379966795535	0.14308705025340246	0.06288278774567459	0.13825004999141627	0.1350259253798445	0.18962024197084523	0.15986745681189668	0.16133756267825874	0.09970501535722547	0.12238836313870517	0.11481083705330153	0.16793188945290138	0.15856602396244504	0.2337978956662305	0.1241357420620511	0.21756067842169263	0.1679486487351033	0.1945593807799834	0.16922440507229686	0.11753139631152004	0.28404815410151296	0.1855305753216467	0.18501209571256155	0.11668790218507817	0.15406433825914703	0.10802201209930566	0.18719079663419852	0.1529266509033341	0.13946003746703267	0.07467915968183048	0.2169632848147253	0.14986433850069858	0.10736736521919271	0.16934552668292704	0.1505918167726918	0.12876023401326414	0.1880667848730544	0.18107402231693198	0.17639166216465108	0.14526938776960843	0.16232889063078165	0.20134275552928632	0.07137770006565124	0.07121795335174114	0.08578612831832116	0.1305761895058607	0.07679680125416971	0.14280015954557093	0.11492583628150926	0.04977410294122452	0.09774251695713125	0.08476251916502664	0.1945497074487612	0.1955616060147349	0.22338488792426447	0.2655703168974787	0.20704642482436972	0.2517999247002749	0.2191953885144543	0.19465985181232004	0.2195171721595331	0.24699374663343665	0.15956315306171553	0.1846617165031585	0.19258534506842584	0.14555266394717395	0.14069132193385264	0.17850983778763943	0.16009088462606888	0.14591292364783942	0.1736155980605523	0.1966312729960954	0.1436412017951714	0.21291941691364952	0.18023190025803398	0.15487578686712927	0.1567124400084742	0.1612561465777322	0.222207316843421	0.16852874533185674	0.14569177006477865	0.19023635172328818	0.16785269740879438	0.17180314616009962	0.16719675542988788	0.19649230584650537	0.2891580460498874	0.23825745697092793	0.2824345383233433	0.4336226493113683	0.2147250899868594	0.33489995787089727	0.31446366569894424	0.15985472100495302	0.3023028721680533	0.1556070461322714	0.21041161100276295	0.2791044345392033	0.3149514934264067	0.18893679292505644	0.3203165091481466	0.1859432032107755	0.11228000664069562	0.2497650631644276	0.11179553448305776	0.07123828405315205	0.10544618404080434	0.10568481404331757	0.12854572551968427	0.09312852274220039	0.08666054713808323	0.15451258292750267	0.09695490675113466	0.08960326591261614	0.13676682706005452	0.18263552528099897	0.1582793688147068	0.13517201308491159	0.11570791041732607	0.26015712498445076	0.17711111877338498	0.15875247403963422	0.12151429672446418	0.15177289105656955	0.12676748283179629	0.1394111984847065	0.1565159195327318	0.14923254426097934	0.17095950082493827	0.165660493279521	0.1960685167241011	0.1323560260438125	0.1556096198005703	0.14338065288026397	0.14257733543185733	0.16217399123803553	0.15635204552365203	0.156549776025214	0.16843168763499008	0.13866407975845005	0.1713011514948586	0.17114268490372847	0.1709004238535738	0.1683475469583467	0.20220878609857823	0.22899203584415415	0.18849937318094312	0.1597751686243051	0.15666964672930817	0.19620480466160783	0.17274103700038798	0.1303653616874092	0.20683377872389086	0.13806358972366276	0.17302547952588765	0.14486482066055814	0.16154379965799007	0.18690231776373276	0.1341298918030706	0.14271281933799462	0.13654114776901385	0.17158455182233034	0.1839669773605933	0.24717665950323128	0.17838219766979765	0.17512082788494335	0.16976847539145648	0.1897584831733566	0.16610785963514477	0.17966866071085844	0.2024166115834485	0.13193768272682205	0.1289226851358578	0.12276489053577036	0.13611763240283783	0.1911345233302043	0.17576820025895112	0.12841765152273582	0.14126319725010109	0.12001186905320455	0.10989423213095516	0.200508675320883	0.17387172030099374	0.1348957746658603	0.17603579793991128	0.1650633081941316	0.14577845949439427	0.18171176547851337	0.16702214278391928	0.18159233417417014	0.19629744844482475	0.2622350294198952	0.24928866780074166	0.35142416167963914	0.25819349245038153	0.3907915851687054	0.2805570326458421	0.31370741014935605	0.2843161023633546	0.20073881645656658	0.24045311611470638	0.2051822601784383	0.17869450003901743	0.2039463481663759	0.25526733470124713	0.24799343545740926	0.283876210337208	0.1936980325859825	0.27109772281758016	0.2299198701977394	0.27973991834334727	0.10550502372694431	0.12852520036486603	0.1390554978201943	0.11132130891099781	0.21511937295969263	0.1441704782496574	0.1159150553542519	0.17461900631577512	0.09850037015471648	0.1122369132433346	0.09798869864073796	0.17472546984686166	0.14503023888298575	0.11316415467908844	0.05109688759986241	0.14564843523978063	0.14683260849378005	0.1023684522535619	0.1675403083290571	0.24445757086308412
18S_TGP_1_5	0.1548103423514842	0.15694609890373623	0.1182714328383624	0.2079459814259362	0.0	0.13451920991455943	0.12336336308424524	0.21573085781528634	0.10867403133670521	0.21576225379388667	0.29866346066783545	0.22936898807915385	0.22453473204679675	0.22551551054814173	0.21541669125439336	0.2069438763455353	0.2110355650620473	0.20129769069546743	0.23229510481023294	0.17634793175582628	0.18821251303163267	0.23148631103819362	0.2230975992108232	0.2490352740532562	0.21886260462415452	0.1822962894541792	0.2228672822424489	0.2124961169959509	0.21491604033652364	0.12990330925693297	0.19860929915640912	0.14893103152595108	0.20007637263601974	0.1507353840855905	0.1852063950398656	0.19684454482174207	0.18654617504695198	0.2019520366239946	0.1843177352568672	0.15855378969364387	0.15594019883582688	0.2339717543433521	0.18703642288207797	0.18729310438147118	0.21728206559543223	0.17647090528921672	0.12999716635946273	0.1383414382381202	0.1934967047115886	0.12756214737315996	0.1775017909823648	0.1858783667305205	0.10753308266528792	0.08535648909107489	0.1863359807640729	0.15778529942107822	0.14129799082516228	0.14890358210322296	0.23886584803374847	0.22057266574753576	0.2376124900849258	0.23437746672413123	0.24579081145709342	0.14585234402676794	0.2471604794484914	0.2351236191967793	0.2280261028655743	0.2164023672376609	0.22385047061148675	0.24504834723904365	0.1714209418109746	0.23441675324178607	0.23023367674733397	0.21244963973898406	0.24131149777305208	0.19475006395883832	0.22837606166294955	0.15613099155192559	0.2230199294446688	0.19450551325516235	0.174846531351752	0.1680841860311697	0.22002126347934914	0.15146602848535448	0.1916000599037093	0.1766610822032225	0.12960271751099756	0.15883792047920123	0.18950234183127718	0.21026317001944062	0.23260743224664238	0.2183648642608229	0.18785531573662695	0.1820078975304265	0.13764087979089595	0.18776844642505128	0.16922089235170046	0.19902949116514737	0.1800702751523108	0.14401011840687855	0.18273705342603438	0.11267851627323829	0.18712847376800132	0.12290891104552151	0.18690744831341885	0.33729773198044255	0.13726207057774562	0.23598300793114274	0.2093544956472192	0.15221415035125932	0.17090517425771445	0.17211595396777457	0.12875934116489413	0.16110674946084724	0.21138883796753413	0.11540750378634329	0.21113485163396267	0.09944135098941256	0.1348923509484777	0.17074195153699515	0.2097598858448056	0.1887365601625829	0.1488644440328002	0.14247698392902192	0.15540646858314783	0.21464482035985152	0.1623536890774608	0.18994606264750447	0.18191134085211216	0.1945805231758449	0.15150742328848193	0.1828992141737262	0.17662583364444895	0.15249646537708533	0.1544972383559112	0.15518186055893032	0.14196884795042636	0.2226158936052171	0.17208446452663473	0.17763782025116842	0.19331488518315557	0.1659818997829885	0.19180548005285697	0.20283580030434206	0.19041375464501933	0.14813984695986981	0.23848767965129736	0.20655340416984738	0.17369421331313759	0.22015160912309578	0.20681746837149595	0.23322721046462008	0.21253268827800528	0.15497771720739928	0.17402421634253276	0.1938018858096236	0.22018243744315497	0.1949689179909608	0.23218814094603143	0.21233209200683778	0.269044173771835	0.28596841367899306	0.2825497663772841	0.2186000764764537	0.19498610433530403	0.25238102491272757	0.21246382219473856	0.17837446654456007	0.19952982609843353	0.18680156450156568	0.1882849603635075	0.19001070728008923	0.2014734403862517	0.19401263040331207	0.22637315715514558	0.2384769201388631	0.21130978783680954	0.2385265884155522	0.26536354673881973	0.32859672477163404	0.27764732403409076	0.2593098115745556	0.24356679011280452	0.23062480643800196	0.2546932215454538	0.2603641400077521	0.27149306219637115	0.24209391627122645	0.21408433226930498	0.21409210601685	0.23048052956019044	0.2151846415628745	0.2328273987270269	0.2086645326714973	0.2446517691620791	0.20446217251939885	0.23297891418100508	0.22027781990281184	0.20013608656629936	0.1785042443376378	0.21017379496824246	0.1965998917609029	0.19057537729916801	0.2115127236716605	0.1725192918631056	0.20131612501725835	0.21466894779857393	0.19929079570840427	0.26011081343698106	0.245114008012016	0.2226281230961934	0.2604617955946123	0.23302483735020196	0.19148878645183764	0.19128276465362162	0.13958312905892095	0.15949486353104325	0.2637680846080246	0.21222531095841013	0.2570341211848876	0.3275235649258615	0.14381562214530305	0.26389674695917825	0.2493556078341616	0.1716895365167264	0.1821593714334694	0.27418873010910233	0.21865305573573118	0.25212353072024	0.22658082102320928	0.22318389950206285	0.18663322802498206	0.18653405654611238	0.17843753157945275	0.16820554157016707	0.19072548990161373	0.20594226264681575	0.23498376579193506	0.2606462453362895	0.19508429513020342	0.22341381365539198	0.2110098828622515	0.22794819193903784	0.26312191017276	0.21632722402616705	0.2603873121681259	0.2109101906342108
