field_name,dbRDA1,dbRDA2
BBRP1,-0.4253561044775786,0.6694190600474389
ERRP1,0.5792033470147503,-0.6763744110899307
KORP1,-1.0241163999039755,0.7948895757134339
MBRP1,-0.8962681652956404,-1.367766581553552
MHRP1,0.6099416684558907,0.3755560246604131
MHRP2,0.9340031924226998,-0.018926894889045618
PHRP1,0.2225924617838538,0.22320322711124252
