field_name,dbRDA1,dbRDA2
BBRP1,-0.34066067942137634,0.7583053875979454
ERRP1,0.9487820765952829,0.3789079186361866
FLRP1,-0.8432116455949082,-0.6281138066457151
FLRP4,-0.6688923017314748,-0.5757381798782037
FLRP5,-0.554377152514282,-0.7066020730223757
KORP1,-0.9031578782974639,0.8628086158448293
MBRP1,0.23443426275511733,1.2613338988534417
MHRP1,0.6958196462153141,-0.35991641792642887
MHRP2,0.8172365277265339,-0.8635191649228164
PHRP1,0.6140271442672546,-0.12746617853686118
