field_name,dbRDA1,dbRDA2
BBRP1,-0.42072884131527866,0.738022100024247
ERRP1,0.5025205879639331,-0.2641882747820736
KORP1,-1.1769842506079649,0.6419206593598764
MBRP1,-0.7448377656223744,-1.5255067082284983
MHRP1,0.594957239764516,0.14366798629990937
MHRP2,0.9075255429222844,-0.17555670132403284
PHRP1,0.3375474868948849,0.4416409386505712
