field_name,dbRDA1,dbRDA2
BBRP1,0.7279388314339886,0.07522614636011661
ERRP1,-0.2925522946125203,1.5745388277930918
KORP1,1.2500970478895628,-0.2996267557897803
MBRP1,0.14229679475944354,0.1592666238095338
MHRP1,-0.5816475287566248,-0.37520857003342567
MHRP2,-0.804264062837942,-0.42150578409164075
PHRP1,-0.4418687878759072,-0.7126904880478969
